Time[s],CH1[V],CH2[V],
7.7000295e-05,-7.99999e-02,-0.00000e+00,
7.7200297e-05,-7.99999e-02,-7.99999e-02,
7.7400298e-05,-4.00000e-02,-0.00000e+00,
7.7600300e-05,-7.99999e-02,-7.99999e-02,
7.7800301e-05,-4.00000e-02,-0.00000e+00,
7.8000303e-05,-4.00000e-02,-7.99999e-02,
7.8200304e-05,-7.99999e-02,-0.00000e+00,
7.8400306e-05,-4.00000e-02,-7.99999e-02,
7.8600307e-05,-7.99999e-02,-0.00000e+00,
7.8800309e-05,-4.00000e-02,-7.99999e-02,
7.9000311e-05,-7.99999e-02,-0.00000e+00,
7.9200312e-05,-0.00000e+00,-7.99999e-02,
7.9400314e-05,-7.99999e-02,-0.00000e+00,
7.9600315e-05,-4.00000e-02,-0.00000e+00,
7.9800317e-05,-4.00000e-02,-7.99999e-02,
8.0000318e-05,-4.00000e-02,-0.00000e+00,
8.0200320e-05,-7.99999e-02,-7.99999e-02,
8.0400321e-05,-4.00000e-02,-7.99999e-02,
8.0600323e-05,-7.99999e-02,-0.00000e+00,
8.0800324e-05,-4.00000e-02,-0.00000e+00,
8.1000326e-05,-4.00000e-02,-7.99999e-02,
8.1200327e-05,-4.00000e-02,-0.00000e+00,
8.1400329e-05,-4.00000e-02,-7.99999e-02,
8.1600330e-05,-4.00000e-02,-0.00000e+00,
8.1800332e-05,-7.99999e-02,-7.99999e-02,
8.2000333e-05,-4.00000e-02,-0.00000e+00,
8.2200335e-05,-4.00000e-02,-7.99999e-02,
8.2400336e-05,-4.00000e-02,-0.00000e+00,
8.2600338e-05,-4.00000e-02,-0.00000e+00,
8.2800339e-05,-4.00000e-02,-7.99999e-02,
8.3000341e-05,-4.00000e-02,-0.00000e+00,
8.3200342e-05,-4.00000e-02,-0.00000e+00,
8.3400344e-05,-4.00000e-02,-7.99999e-02,
8.3600346e-05,-4.00000e-02,-0.00000e+00,
8.3800347e-05,-0.00000e+00,-0.00000e+00,
8.4000349e-05,-4.00000e-02,-0.00000e+00,
8.4200350e-05,4.00000e-02,-7.99999e-02,
8.4400352e-05,-4.00000e-02,-0.00000e+00,
8.4600353e-05,-0.00000e+00,-7.99999e-02,
8.4800355e-05,-4.00000e-02,-0.00000e+00,
8.5000356e-05,-0.00000e+00,-7.99999e-02,
8.5200358e-05,-4.00000e-02,-0.00000e+00,
8.5400359e-05,4.00000e-02,-7.99999e-02,
8.5600361e-05,-4.00000e-02,-0.00000e+00,
8.5800362e-05,-0.00000e+00,-7.99999e-02,
8.6000364e-05,-4.00000e-02,-0.00000e+00,
8.6200365e-05,-0.00000e+00,-0.00000e+00,
8.6400367e-05,-0.00000e+00,-0.00000e+00,
8.6600368e-05,-4.00000e-02,-0.00000e+00,
8.6800370e-05,4.00000e-02,-0.00000e+00,
8.7000371e-05,-4.00000e-02,-0.00000e+00,
8.7200373e-05,-4.00000e-02,-0.00000e+00,
8.7400374e-05,-0.00000e+00,-7.99999e-02,
8.7600376e-05,-0.00000e+00,-0.00000e+00,
8.7800378e-05,-4.00000e-02,-7.99999e-02,
8.8000379e-05,-4.00000e-02,-0.00000e+00,
8.8200381e-05,-0.00000e+00,-0.00000e+00,
8.8400382e-05,-4.00000e-02,-0.00000e+00,
8.8600384e-05,-0.00000e+00,4.00000e-02,
8.8800385e-05,-4.00000e-02,-7.99999e-02,
8.9000387e-05,-0.00000e+00,4.00000e-02,
8.9200388e-05,-0.00000e+00,-0.00000e+00,
8.9400390e-05,-4.00000e-02,-0.00000e+00,
8.9600391e-05,-0.00000e+00,-0.00000e+00,
8.9800393e-05,-4.00000e-02,-7.99999e-02,
9.0000394e-05,-4.00000e-02,-0.00000e+00,
9.0200396e-05,-0.00000e+00,-7.99999e-02,
9.0400397e-05,-0.00000e+00,-0.00000e+00,
9.0600399e-05,-4.00000e-02,-0.00000e+00,
9.0800400e-05,4.00000e-02,-0.00000e+00,
9.1000402e-05,-4.00000e-02,-0.00000e+00,
9.1200403e-05,-4.00000e-02,-0.00000e+00,
9.1400405e-05,-0.00000e+00,4.00000e-02,
9.1600406e-05,-4.00000e-02,-0.00000e+00,
9.1800408e-05,-0.00000e+00,-0.00000e+00,
9.2000409e-05,-4.00000e-02,-0.00000e+00,
9.2200411e-05,-0.00000e+00,4.00000e-02,
9.2400413e-05,-4.00000e-02,-0.00000e+00,
9.2600414e-05,4.00000e-02,-7.99999e-02,
9.2800416e-05,-4.00000e-02,-0.00000e+00,
9.3000417e-05,-0.00000e+00,-7.99999e-02,
9.3200419e-05,-4.00000e-02,-0.00000e+00,
9.3400420e-05,4.00000e-02,-0.00000e+00,
9.3600422e-05,-4.00000e-02,-0.00000e+00,
9.3800423e-05,-0.00000e+00,-0.00000e+00,
9.4000425e-05,-0.00000e+00,4.00000e-02,
9.4200426e-05,-4.00000e-02,-7.99999e-02,
9.4400428e-05,-4.00000e-02,-0.00000e+00,
9.4600429e-05,-0.00000e+00,-0.00000e+00,
9.4800431e-05,-4.00000e-02,-0.00000e+00,
9.5000432e-05,4.00000e-02,-0.00000e+00,
9.5200434e-05,-4.00000e-02,-0.00000e+00,
9.5400435e-05,-0.00000e+00,-0.00000e+00,
